time_s,ref_position,cur_position
2.1944208030000003,0.0,0.0
2.204367832,0.0,0.0
2.2143196680000004,0.0,0.0
2.2241958800000003,0.0,0.0
2.2345765500000003,0.0,0.0
2.244192715,0.0,0.0
2.2545209600000002,0.0,0.0
2.264168556,0.0,0.0
2.274331318,0.0,0.0
2.284265912,0.0,0.0
2.294314859,0.0,0.0
2.3043916700000002,0.0,0.0
2.314566253,0.0,0.0
2.3243093200000002,0.0,0.0
2.334413146,0.0,0.0
2.344436785,0.0,0.0
2.3544721550000003,0.0,0.0
2.364278253,0.0,0.0
2.3745949310000003,0.0,0.0
2.384248706,0.0,0.0
2.394456725,0.0,0.0
2.4043931940000003,0.0,0.0
2.414583758,0.0,0.0
2.4246126290000003,0.0,0.0
2.434713693,0.0,0.0
2.448635932,0.0,0.0
2.456561367,0.0,0.0
2.464371484,0.0,0.0
2.474441605,0.0,0.0
2.484294958,0.0,0.0
2.494535206,0.0,0.0
2.505386833,0.0,0.0
2.514414929,0.0,0.0
2.5244945750000003,0.0,0.0
2.534506245,0.0,0.0
2.5443889840000002,0.0,0.0
2.554441541,0.0,0.0
2.564274744,0.0,0.0
2.5743884880000003,0.0,0.0
2.584404435,0.0,0.0
2.594358047,0.0,0.0
2.6044439710000002,0.0,0.0
2.614771451,0.0,0.0
2.6243302440000003,0.0,0.0
2.6344169060000002,0.0,0.0
2.6443144320000003,0.0,0.0
2.6544101380000003,0.0,0.0
2.664396908,0.0,0.0
2.674416984,0.0,0.0
2.685204848,0.0,0.0
2.6943916540000004,0.0,0.0
2.7045836060000004,0.0,0.0
2.714390866,0.0,0.0
2.724234103,0.0,0.0
2.736111534,0.0,0.0
2.7443284570000004,0.0,0.0
2.754392375,0.0,0.0
2.76552641,0.0,0.0
2.7745181490000004,0.0,0.0
2.788467689,0.0,0.0
2.79606753,0.0,0.0
2.8044817990000004,0.0,0.0
2.814547542,0.0,0.0
2.824386242,0.0,0.0
2.834427728,0.0,0.0
2.845127423,0.0,0.0
2.854475624,0.0,0.0
2.8645458620000004,0.0,0.0
2.8757820620000003,0.0,0.0
2.884385297,0.0,0.0
2.89473848,0.0,0.0
2.905736965,0.0,0.0
2.9148209140000003,0.0,0.0
2.9243020470000003,0.0,0.0
2.9349559700000003,0.0,0.0
2.9445528650000004,0.0,0.0
2.954421527,0.0,0.0
2.964877233,0.0,0.0
2.974304538,0.0,0.0
2.9843614080000003,0.0,0.0
2.9950558380000003,0.0,0.0
3.004311475,0.0,0.0
3.01460542,0.0,0.0
3.025081627,0.0,0.0
3.0344982640000002,0.0,0.0
3.0443391020000004,0.0,0.0
3.055442336,0.0,0.0
3.064353997,0.0,0.0
3.074474372,0.0,0.0
3.084859904,0.0,0.0
3.0943858690000003,0.0,0.0
3.1045665870000003,0.0,0.0
3.11522492,0.0,0.0
3.12443867,0.0,0.0
3.1347613950000004,0.0,0.0
3.1456802010000002,0.0,0.0
3.155442584,0.0,0.0
3.1644461660000003,0.0,0.0
3.174943948,0.0,0.0
3.186922586,0.0,0.0
3.1945270480000003,0.0,0.0
3.2045437010000004,0.0,0.0
3.214603969,0.0,0.0
3.224515598,0.0,0.0
3.234424305,0.0,0.0
3.2444836390000003,0.0,0.0
3.254617123,0.0,0.0
3.264524477,0.0,0.0
3.274422706,0.0,0.0
3.284809585,0.0,0.0
3.294397324,0.0,0.0
3.3044986080000003,0.0,0.0
3.314378994,0.0,0.0
3.3242625,0.0,0.0
3.3344561400000003,0.0,0.0
3.345392857,0.0,0.0
3.3544839420000003,0.0,0.0
3.364532714,0.0,0.0
3.3744398710000003,0.0,0.0
3.384561552,0.0,0.0
3.394716357,0.0,0.0
3.404342816,0.0,0.0
3.4143272170000003,0.0,0.0
3.4244938620000003,0.0,0.0
3.4345436190000003,0.0,0.0
3.4442497050000003,0.0,0.0
3.454652459,0.0,0.0
3.4647318670000002,0.0,0.0
3.4744033150000004,0.0,0.0
3.4842926170000004,0.0,0.0
3.4944941540000003,0.0,0.0
3.5047826320000004,0.0,0.0
3.514505032,0.0,0.0
3.524327657,0.0,0.0
3.534366114,0.0,0.0
3.5444601920000003,0.0,0.0
3.5550527850000004,0.0,0.0
3.564232982,0.0,0.0
3.5744965700000004,0.0,0.0
3.5850625660000004,0.0,0.0
3.5944695810000002,0.0,0.0
3.6044749150000004,0.0,0.0
3.6146521540000003,0.0,0.0
3.6282186820000004,0.0,0.0
3.634722682,0.0,0.0
3.644340847,0.0,0.0
3.654362046,0.0,0.0
3.664627492,0.0,0.0
3.675147758,0.0,0.0
3.6844202700000004,0.0,0.0
3.694366533,0.0,0.0
3.704376184,0.0,0.0
3.714541949,0.0,0.0
3.724479838,0.0,0.0
3.73425412,0.0,0.0
3.744275034,0.0,0.0
3.7545986510000002,0.0,0.0
3.7643693490000003,0.0,0.0
3.7744257130000003,0.0,0.0
3.784470519,0.0,0.0
3.7952784210000003,0.0,0.0
3.804426909,0.0,0.0
3.8144552480000002,0.0,0.0
3.8242718190000002,0.0,0.0
3.834468987,0.0,0.0
3.8445644920000004,0.0,0.0
3.8545460850000004,0.0,0.0
3.8642927730000003,0.0,0.0
3.8745285970000003,0.0,0.0
3.884450756,0.0,0.0
3.894530006,0.0,0.0
3.904680356,0.0,0.0
3.9143600880000005,0.0,0.0
3.9244175930000003,0.0,0.0
3.93442644,0.0,0.0
3.9443917670000004,0.0,0.0
3.954386688,0.0,0.0
3.964595296,0.0,0.0
3.9745183080000004,0.0,0.0
3.9842497960000003,0.0,0.0
3.994410515,0.0,0.0
4.004309825,0.0,0.0
4.014540139,0.0,0.0
4.024523632,0.0,0.0
4.0344277360000005,0.0,0.0
4.044377957,0.0,0.0
4.054741188,0.0,0.0
4.0648191350000005,0.0,0.0
4.074449412,0.0,0.0
4.084306802,0.0,0.0
4.094545565000001,0.0,0.0
4.104960345,0.0,0.0
4.114488932,0.0,0.0
4.124500083,0.0,0.0
4.135091899,0.0,0.0
4.144519152,0.0,0.0
4.154545258000001,0.0,0.0
4.165108606,0.0,0.0
4.174459788,0.0,0.0
4.1843421890000005,0.0,0.0
4.194951284,0.0,0.0
4.204557714,0.0,0.0
4.214363342,0.0,0.0
4.224543692,0.0,0.0
4.234439228,0.0,0.0
4.2443118570000005,0.0,0.0
4.254629501,0.0,0.0
4.2646295290000005,0.0,0.0
4.27436696,0.0,0.0
4.2844502470000005,0.0,0.0
4.294627173,0.0,0.0
4.3044854820000005,0.0,0.0
4.314523369000001,0.0,0.0
4.3242653660000006,0.0,0.0
4.334358085,0.0,0.0
4.344367181,0.0,0.0
4.354536544,0.0,0.0
4.364480562000001,0.0,0.0
4.3764899580000005,0.0,0.0
4.384638034,0.0,0.0
4.394657321,0.0,0.0
4.404293952000001,0.0,0.0
4.414583805,0.0,0.0
4.424477646000001,0.0,0.0
4.4356211750000005,0.0,0.0
4.444346774,0.0,0.0
4.456338485,0.0,0.0
4.466564105000001,0.0,0.0
4.4745061150000005,0.0,0.0
4.484302724,0.0,0.0
4.495143438,0.0,0.0
4.504414345000001,0.0,0.0
4.514543376000001,0.0,0.0
4.5244535710000005,0.0,0.0
4.534761725,0.0,0.0
4.544450339,0.0,0.0
4.554667924,0.0,0.0
4.564431142,0.0,0.0
4.574738061000001,0.0,0.0
4.591612909,0.0,0.0
4.597232196,0.0,0.0
4.604275322,0.0,0.0
4.614605321,0.0,0.0
4.624587369,0.0,0.0
4.635961238,0.0,0.0
4.644444968,0.0,0.0
4.654916189000001,0.0,0.0
4.664484020000001,0.0,0.0
4.674728281,0.0,0.0
4.684575462000001,0.0,0.0
4.694511787000001,0.0,0.0
4.704351688,0.0,0.0
4.714476116,0.0,0.0
4.7243481560000005,0.0,0.0
4.734293023,0.0,0.0
4.744430466000001,0.0,0.0
4.754487534,0.0,0.0
4.764264170000001,0.0,0.0
4.774513887,0.0,0.0
4.784444544,0.0,0.0
4.794958589,0.0,0.0
4.804302305,0.0,0.0
4.814431296,0.0,0.0
4.824417199,0.0,0.0
4.834368252,0.0,0.0
4.8444620800000004,0.0,0.0
4.854448274,0.0,0.0
4.864353535,0.0,0.0
4.874567229,0.0,0.0
4.884439356000001,0.0,0.0
4.895075371,0.0,0.0
4.907026733,0.0,0.0
4.914578244,0.0,0.0
4.924341906,0.0,0.0
4.936315782,0.0,0.0
4.944528751,0.0,0.0
4.956835885,0.0,0.0
4.964353123,0.0,0.0
4.974478438,0.0,0.0
4.984759783,0.0,0.0
4.994544448,0.0,0.0
5.004240843000001,0.0,0.0
5.014369305000001,0.0,0.0
5.024361489,0.0,0.0
5.034492434000001,0.0,0.0
5.045032276000001,0.0,0.0
5.054665630000001,0.0,0.0
5.064688222,0.0,0.0
5.074334525,0.0,0.0
5.086141142000001,0.0,0.0
5.094543078,0.0,0.0
5.107411928,0.0,0.0
5.11485224,0.0,0.0
5.12442257,0.0,0.0
5.135318484,0.0,0.0
5.144847186000001,0.0,0.0
5.154896885,0.0,0.0
5.1647349600000005,0.0,0.0
5.176602209,0.0,0.0
5.1844080660000005,0.0,0.0
5.194390627000001,0.0,0.0
5.2063462640000004,0.0,0.0
5.214501492,0.0,0.0
5.2247608560000005,0.0,0.0
5.234299643,0.0,0.0
5.244339109,0.0,0.0
5.254590317,0.0,0.0
5.26432884,0.0,0.0
5.274426506,0.0,0.0
5.284357029000001,0.0,0.0
5.294472412,0.0,0.0
5.304801777000001,0.0,0.0
5.314406519,0.0,0.0
5.324896798,0.0,0.0
5.334330939,0.0,0.0
5.344283896,0.0,0.0
5.355194215,0.0,0.0
5.3644121380000005,0.0,0.0
5.374406019,0.0,0.0
5.384532951000001,0.0,0.0
5.394395681000001,0.0,0.0
5.404270830000001,0.0,0.0
5.415878891,0.0,0.0
5.425133021000001,0.0,0.0
5.434597387,0.0,0.0
5.444688741,0.0,0.0
5.454453774,0.0,0.0
5.464290483,0.0,0.0
5.475102618,0.0,0.0
5.486123698,0.0,0.0
5.494496911000001,0.0,0.0
5.504468899,0.0,0.0
5.516984914,0.0,0.0
5.5243677490000005,0.0,0.0
5.534484358,0.0,0.0
5.5443603790000004,0.0,0.0
5.554471537,0.0,0.0
5.564298237,0.0,0.0
5.575065505,0.0,0.0
5.584360269,0.0,0.0
5.594420687,0.0,0.0
5.6069866710000005,0.0,0.0
5.614492643,0.0,0.0
5.624710830000001,0.0,0.0
5.634644967000001,0.0,0.0
5.644657535,0.0,0.0
5.654483818,0.0,0.0
5.664241618,0.0,0.0
5.674630918,0.0,0.0
5.684674708,0.0,0.0
5.694722830000001,0.0,0.0
5.707320936,0.0,0.0
5.716060745,0.0,0.0
5.724290384000001,0.0,0.0
5.734386269000001,0.0,0.0
5.744573043,0.0,0.0
5.754557508,0.0,0.0
5.764395142000001,0.0,0.0
5.775491566,0.0,0.0
5.784826430000001,0.0,0.0
5.794705024000001,0.0,0.0
5.804770523,0.0,0.0
5.816340864000001,0.0,0.0
5.824350122,0.0,0.0
5.834711461,0.0,0.0
5.8443760000000005,0.0,0.0
5.854620519,0.0,0.0
5.864817296,0.0,0.0
5.875896047,0.0,0.0
5.88446855,0.0,0.0
5.894559975,0.0,0.0
5.9045250430000005,0.0,0.0
5.9147378900000005,0.0,0.0
5.924412305000001,0.0,0.0
5.934799256000001,0.0,0.0
5.944414124000001,0.0,0.0
5.9544808520000005,0.0,0.0
5.964332305,0.0,0.0
5.974487824000001,0.0,0.0
5.984422843,0.0,0.0
5.994476399000001,0.0,0.0
6.004347444,0.0,0.0
6.0145647,0.0,0.0
6.024748597,0.0,0.0
6.034512672,0.0,0.0
6.044961686000001,0.0,0.0
6.054550391,0.0,0.0
6.0649345210000005,0.0,0.0
6.074640243,0.0,0.0
6.08461194,0.0,0.0
6.095011861000001,0.0,0.0
6.104640757,0.0,0.0
6.115001874000001,0.0,0.0
6.124604854,0.0,0.0
6.134944825000001,0.0,0.0
6.144506913000001,0.0,0.0
6.154597937,0.0,0.0
6.164567037,0.0,0.0
6.174508552000001,0.0,0.0
6.184390098000001,0.0,0.0
6.194603599000001,0.0,0.0
6.204594678,0.0,0.0
6.214549216,0.0,0.0
6.224515510000001,0.0,0.0
6.237232951,0.0,0.0
6.244485183,0.0,0.0
6.254587699,0.0,0.0
6.264317068,0.0,0.0
6.274536788000001,0.0,0.0
6.284557065,0.0,0.0
6.294715751,0.0,0.0
6.3045062430000005,0.0,0.0
6.31454856,0.0,0.0
6.324418271000001,0.0,0.0
6.3343558490000005,0.0,0.0
6.344375989,0.0,0.0
6.354444838,0.0,0.0
6.364397615000001,0.0,0.0
6.374320470000001,0.0,0.0
6.384733131000001,0.0,0.0
6.394534053,0.0,0.0
6.404618746000001,0.0,0.0
6.414587077,0.0,0.0
6.426735552,0.0,0.0
6.435126755000001,0.0,0.0
6.444284635000001,0.0,0.0
6.4545135170000005,0.0,0.0
6.464462789000001,0.0,0.0
6.474460378000001,0.0,0.0
6.484581193,0.0,0.0
6.494632243000001,0.0,0.0
6.504474374000001,0.0,0.0
6.514906559000001,0.0,0.0
6.5278104390000005,0.0,0.0
6.534542221000001,0.0,0.0
6.544329096,0.0,0.0
6.555010191,0.0,0.0
6.564611601,0.0,0.0
6.574547528,0.0,0.0
6.584366327000001,0.0,0.0
6.594596706000001,0.0,0.0
6.604743945,0.0,0.0
6.614617249,0.0,0.0
6.624344014,0.0,0.0
6.6345500070000005,0.0,0.0
6.6444869970000004,0.0,0.0
6.654864851,0.0,0.0
6.664617539,0.0,0.0
6.6759731890000005,0.0,0.0
6.686416322,0.0,0.0
6.694861090000001,0.0,0.0
6.704749396,0.0,0.0
6.714695332000001,0.0,0.0
6.724389708,0.0,0.0
6.734668903,0.0,0.0
6.744733249,0.0,0.0
6.754597136,0.0,0.0
6.764580459,0.0,0.0
6.7745530920000006,0.0,0.0
6.784593610000001,0.0,0.0
6.794678452,0.0,0.0
6.805840379,0.0,0.0
6.814526624000001,0.0,0.0
6.824356032000001,0.0,0.0
6.834493893,0.0,0.0
6.845447484,0.0,0.0
6.854627279000001,0.0,0.0
6.864625109,0.0,0.0
6.87427864,0.0,0.0
6.884391905,0.0,0.0
6.894453907000001,0.0,0.0
6.904231114000001,0.0,0.0
6.914799954,0.0,0.0
6.924391315,0.0,0.0
6.934649066,0.0,0.0
6.947879337000001,0.0,0.0
6.956276213000001,0.0,0.0
6.964656468,0.0,0.0
6.974541978,0.0,0.0
6.985810197,0.0,0.0
6.994311711000001,0.0,0.0
7.004410278000001,0.0,0.0
7.014940747000001,0.0,0.0
7.024448547,0.0,0.0
7.034553653000001,0.0,0.0
7.044840196,0.0,0.0
7.054479634000001,0.0,0.0
7.065248083,0.0,0.0
7.07433636,0.0,0.0
7.084290063,0.0,0.0
7.094595686000001,0.0,0.0
7.104480306,0.0,0.0
7.114425346000001,0.0,0.0
7.1243132970000005,0.0,0.0
7.134332720000001,0.0,0.0
7.144283295,0.0,0.0
7.1542305310000005,0.0,0.0
7.1647916920000005,0.0,0.0
7.174218509,0.0,0.0
7.184249999,0.0,0.0
7.194634226000001,0.0,0.0
7.2072718590000004,0.0,0.0
7.2142103440000005,0.0,0.0
7.224266454,0.0,-0.2000000000000078
7.234134222000001,0.0,-0.18602028013048408
7.245074103,0.0,-0.18202028010845273
7.254296320000001,0.0,-0.17702028010095797
7.2641795280000006,0.0,-0.171020280088565
7.274037897,0.0,-0.1660202800796403
7.284117961000001,0.0,-0.16152028007154887
7.294053792000001,0.0,-0.15702028006325
7.304129738,0.0,-0.15202028005437185
7.314128151,0.0,-0.1480202800477501
7.324160072000001,0.0,-0.14402028004096365
7.334056826,0.0,-0.13902028003267208
7.34401419,0.0,-0.13552028002753688
7.354128978,0.0,-0.1310202800205923
7.363979690000001,0.0,-0.12552028001286852
7.374080652000001,0.0,-0.12152028000835484
7.384119427000001,0.0,-0.11652028000200153
7.394085442000001,0.0,-0.1115202799965232
7.404184972,0.0,-0.10802027999311602
7.414230148000001,0.0,-0.10302027998754205
7.424073649,0.0,-0.09802027998306292
7.434163101,0.0,-0.09402027998007403
7.444220166,0.0,-0.09052027997721541
7.454127824,0.0,-0.08452027997202292
7.464135392,0.0,-0.08002027997013533
7.474082809,0.0,-0.07552027996788134
7.484149596000001,0.0,-0.0705202799655236
7.49420946,0.0,-0.06752027996443355
7.504374505,0.0,-0.06352027996237358
7.513984021000001,0.0,-0.05802027996014451
7.524597470000001,0.0,-0.053197630083617546
7.534320833000001,0.0,-0.04937902198106126
7.544112211000001,0.0,-0.04337902198027219
7.554161054000001,0.0,-0.0445894149339461
7.564278183000001,0.0,-0.04225800857984584
7.574097679,0.0,-0.03675800857767289
7.584399394,0.0,-0.03669658583433962
7.594089494,0.0,-0.035020126898466494
7.60412946,0.0,-0.030020126896861177
7.615731899000001,0.0,-0.03003955747288397
7.624097615,0.0,-0.02921552547721187
7.636770896000001,0.0,-0.02421552547568274
7.644108381000001,0.0,-0.022036648742264908
7.654036775000001,0.0,-0.026271066100642743
7.664286802,0.0,-0.023729770093302995
7.67411603,0.0,-0.020515390405122406
7.6842500220000005,0.0,-0.020902180797845865
7.694513624000001,0.0,-0.020577184689537252
7.704262045,0.0,-0.017077184688520604
7.713990948,0.0,-0.017448454617565615
7.726412420000001,0.0,-0.01757187342801068
7.7341160680000005,0.0,-0.014071873426981744
7.7440954280000005,0.0,-0.01663559350688076
7.754344721000001,0.0,-0.013662013378365237
7.764376123000001,0.0,-0.012451680763499824
7.773964159,0.0,-0.01837833755118227
7.785151900000001,0.0,-0.015747049510356433
7.794394835,0.0,-0.012974001596769492
7.8039872830000006,0.0,-0.016171090866773007
7.814633506000001,0.0,-0.014511527894572442
7.824152098000001,0.0,-0.009204016367413808
7.834066025,0.0,-0.012867121207314236
7.844337015000001,0.0,-0.011700086263686764
7.8540935030000005,0.0,-0.006923610413270991
7.864025077000001,0.0,-0.009241214922162871
7.874100877,0.0,-0.00873521146571413
7.884249100000001,0.0,-0.005235211465350739
7.894068591000001,0.0,-0.007175206900822709
7.904156609,0.0,-0.005114998954183067
7.914135890000001,0.0,-0.0058239224117044835
7.924062715000001,0.0,-0.006588297968941086
7.933964654,0.0,-0.001651538481269421
7.944075977000001,0.0,-0.0038382416400452517
7.954107587,0.0,-0.0019266147763703978
7.964103794000001,0.0,-0.0011358242470269446
7.974177986000001,0.0,-0.005460584913042885
7.984604164,0.0,-0.0038279474096811292
7.9941019870000005,0.0,-0.001033205815813656
8.004027696,0.0,-0.005733402482699245
8.014635615000001,0.0,-0.004988167960392555
8.024019942,0.0,-0.0007438930523650362
8.034089194,0.0,-0.0044857066121029195
8.044367946000001,0.0,-0.0035454072097256036
8.054070178,0.0,-4.068216645813112e-05
8.064101248,0.0,-0.003940503981201872
8.074063857,0.0,-0.0024440725119760903
8.084284142000001,0.0,-0.0015478669502710337
8.093977783,0.0,-0.006923654152217969
8.104184698000001,0.0,-0.00445565675022627
8.114142237000001,0.0,-0.004472183668703087
8.124083666,0.0,-0.008454240572833123
8.134232439,0.0,-0.0045682739161596615
8.144467391000001,0.0,-0.005245742123318539
8.154064830000001,0.0,-0.007159253531345836
8.164090229000001,0.0,-0.002417466315914386
8.174185320000001,0.0,-0.004524475713365009
8.185303282000001,0.0,-0.0031209376826924276
8.194118243,0.0,7.98113539592504e-05
8.204113706000001,0.0,-0.002944985269650196
8.214090061,0.0,-0.0014091817874877966
8.224107324,0.0,2.4335583544321808e-05
8.234092897,0.0,-0.004301096955407152
8.244073059,0.0,-0.0011870070761718916
8.25465907,0.0,-0.0031852135268787734
8.264178938,0.0,-0.003682053876417492
8.274132233000001,0.0,0.0013179461242913014
8.284013807000001,0.0,-0.0009490814499932238
8.294004473000001,0.0,-0.0007261848215032934
8.304459777,0.0,0.0032493769743055043
8.315691946000001,0.0,0.0015494218504154735
8.324113348000001,0.0,0.0003346310978394421
8.334119369,0.0,0.005009882071741768
8.344223282,0.0,0.004738374118890472
8.354190733000001,0.0,-0.0012616258830002443
8.36459288,0.0,0.0006840959044322278
8.374148231000001,0.0,0.0012147715888205534
8.384166455,0.0,-0.0037852284118981877
8.394970573,0.0,-0.002025516066827026
8.404129521,0.0,-0.000996796142930639
8.414005515000001,0.0,-0.005496796143800733
8.424113876,0.0,-0.004800111860080314
8.434111667,0.0,-0.0010333212967480003
8.444067934000001,0.0,-0.004760929649398065
8.453975452,0.0,-0.0017940541380789088
8.464469294,0.0,-0.003146365179960111
8.474028349000001,0.0,-0.003368250915118447
8.484087633,0.0,0.0016317490853111362
8.494115877,0.0,-0.0001301230128808085
8.504008707,0.0,-0.00043257189720869024
8.514055512,0.0,0.0035674281031551356
8.524127069,0.0,0.001996187000552305
8.534078561000001,0.0,0.0009712383023499205
8.544088977000001,0.0,0.005961101573339303
8.554604964000001,0.0,0.004591930319828229
8.56406941,0.0,0.001694396337591947
8.574081994,0.0,0.004927913026868003
8.584221450000001,0.0,0.003082183339207946
8.594058570000001,0.0,0.0025957218882979687
8.605723283,0.0,0.007095721888470886
8.614075102000001,0.0,0.005469412823175878
8.626815766,0.0,0.004661601021803752
8.63411539,0.0,0.008580622022457534
8.644087256,0.0,0.006573085398252027
