time_s,ref_joint1,cur_joint1,ref_joint2,cur_joint2,ref_joint3,cur_joint3
1.59993362,0.1352109093565058,0.03597514119975599,-0.17240270544244188,-0.12740753176292094,0.0,3.7539416020138106e-15
1.6096911710000001,0.13527493901919765,0.06680902033122818,-0.1725779512675031,-0.1531436640240689,0.0,3.7539416020138106e-15
1.6195694520000001,0.13527493901919765,0.0909253504916933,-0.1725779512675031,-0.10885626561152004,0.0,3.7539416020138106e-15
1.630630993,0.13527493901919765,0.09834151031961176,-0.1725779512675031,-0.10477917411984997,0.0,3.7539416020138106e-15
1.640073727,0.13527493901919765,0.11092484503379577,-0.1725779512675031,-0.11302629393078382,0.0,3.7539416020138106e-15
1.6502169770000001,0.13527493901919765,0.11561076767250465,-0.1725779512675031,-0.10926407342605689,0.0,3.7539416020138106e-15
1.659813513,0.13561255098565556,0.12067319506862999,-0.17383233039459497,-0.10345128911908055,0.0,3.7539416020138106e-15
1.6708357630000001,0.13561255098565556,0.12306370437964564,-0.17383233039459497,-0.10457953667763384,0.0,3.7539416020138106e-15
1.6797423500000002,0.13561255098565556,0.1255602740186954,-0.17383233039459497,-0.10580398811494483,0.0,3.7539416020138106e-15
1.689698334,0.13561255098565556,0.12700088627925385,-0.17383233039459497,-0.10481968949183033,0.0,3.7539416020138106e-15
1.700068624,0.13561255098565556,0.1279447534040538,-0.17383233039459497,-0.10390693640851191,0.0,3.7539416020138106e-15
1.7098091610000001,0.13599077178998625,0.12867504617557426,-0.17536901387190632,-0.10422522131733787,0.0,3.755676325489787e-15
1.719999024,0.13599077178998625,0.12896549008967062,-0.17536901387190632,-0.10507361915429488,0.0,3.7539416020138106e-15
1.7296138110000001,0.13599077178998625,0.1292133795604076,-0.17536901387190632,-0.1057267104143174,0.0,3.7539416020138106e-15
1.7395896480000002,0.13599077178998625,0.1295428768384638,-0.17536901387190632,-0.10600553679524391,0.0,3.7539416020138106e-15
1.749535137,0.13599077178998625,0.12973913444148788,-0.17536901387190632,-0.10597090432805974,0.0,3.755676325489787e-15
1.759537539,0.136322491003911,0.129855401204138,-0.1767167254591238,-0.1061378602783488,0.0,3.755676325489787e-15
1.7695660780000002,0.136322491003911,0.12998952776900793,-0.1767167254591238,-0.10683764214575052,0.0,3.755676325489787e-15
1.779820098,0.136322491003911,0.1302009460028651,-0.1767167254591238,-0.10797961992099298,0.0,3.755676325489787e-15
1.791420674,0.136322491003911,0.1302740366136953,-0.1767167254591238,-0.10796980224016528,0.0,3.7539416020138106e-15
1.7997547370000002,0.136322491003911,0.1303273889520329,-0.1767167254591238,-0.10801946325680076,0.0,3.7539416020138106e-15
1.8095829040000002,0.13665303774591495,0.13037939569629625,-0.17804874963854783,-0.10829702501755584,0.0,3.7539416020138106e-15
1.8196490360000002,0.13665303774591495,0.13058351576512287,-0.17804874963854783,-0.10982221148910469,0.0,3.7539416020138106e-15
1.830276089,0.13665303774591495,0.13063061239183615,-0.17804874963854783,-0.10988177411190579,0.0,3.7539416020138106e-15
1.841522378,0.13665303774591495,0.13068281637393486,-0.17804874963854783,-0.10993266215716088,0.0,3.7539416020138106e-15
1.849503624,0.13665303774591495,0.13073293344860365,-0.17804874963854783,-0.11022817256623624,0.0,3.7539416020138106e-15
1.85949699,0.13706252638398095,0.13078202010478732,-0.17968231876661414,-0.11057331954114848,0.0,3.7539416020138106e-15
1.8704832800000002,0.13706252638398095,0.13091894172674057,-0.17968231876661414,-0.1116733050040152,0.0,3.7539416020138106e-15
1.8802075640000002,0.13706252638398095,0.1310649268089689,-0.17968231876661414,-0.11253346891017318,0.0,3.7539416020138106e-15
1.8896436010000002,0.13706252638398095,0.13111420065846116,-0.17968231876661414,-0.11248690956402062,0.0,3.7539416020138106e-15
1.8994239290000001,0.13706252638398095,0.13114824032926953,-0.17968231876661414,-0.11255991223861249,0.0,3.7539416020138106e-15
1.9102484560000002,0.13745506957716164,0.13118243426513163,-0.18123071651884542,-0.11281361812793272,0.0,3.7539416020138106e-15
1.91967868,0.13745506957716164,0.1313789804119071,-0.18123071651884542,-0.11440133791079993,0.0,3.7539416020138106e-15
1.9294775800000001,0.13745506957716164,0.1314386194966207,-0.18123071651884542,-0.11458430361416641,0.0,3.7539416020138106e-15
1.939622224,0.13745506957716164,0.13148873226995117,-0.18123071651884542,-0.11468052522258979,0.0,3.7539416020138106e-15
1.9494529690000002,0.13745506957716164,0.13154733227029208,-0.18123071651884542,-0.1149537481442437,0.0,3.7539416020138106e-15
1.959537303,0.1378101229308461,0.13157279187583484,-0.18261686788897696,-0.1150992110647058,0.0,3.7539416020138106e-15
1.969515533,0.1378101229308461,0.13173508399957182,-0.18261686788897696,-0.11638444356998462,0.0,3.7539416020138106e-15
1.9796158220000002,0.1378101229308461,0.13186111254925542,-0.18261686788897696,-0.11699071664457868,0.0,3.7539416020138106e-15
1.9895040240000001,0.1378101229308461,0.13189331637683413,-0.18261686788897696,-0.11683135928766775,0.0,3.7539416020138106e-15
1.999811148,0.1378101229308461,0.13191842010292534,-0.18261686788897696,-0.11695013907866626,0.0,3.7539416020138106e-15
2.0096207230000003,0.13820204516694296,0.13194855600590047,-0.1841317119420197,-0.11720500327590767,0.0,3.7539416020138106e-15
2.019802401,0.13820204516694296,0.13215003321806687,-0.1841317119420197,-0.11885700096941154,0.0,3.752206878537834e-15
2.030025445,0.13820204516694296,0.13224284498932978,-0.1841317119420197,-0.11914943137930445,0.0,3.7539416020138106e-15
2.039607155,0.13820204516694296,0.1322746341579923,-0.1841317119420197,-0.11910819896172542,0.0,3.7539416020138106e-15
2.050254418,0.13820204516694296,0.1323097369621365,-0.1841317119420197,-0.11927039243368255,0.0,3.7539416020138106e-15
2.059619812,0.13859373333555933,0.13235461092164258,-0.1856298321641501,-0.11959938634728712,0.0,3.7539416020138106e-15
2.0694833200000002,0.13859373333555933,0.13256742673009203,-0.1856298321641501,-0.12122852694788479,0.0,3.7539416020138106e-15
2.07950399,0.13859373333555933,0.1326253248165824,-0.1856298321641501,-0.12143331397699408,0.0,3.7539416020138106e-15
2.0904573600000003,0.13859373333555933,0.1326641549371768,-0.1856298321641501,-0.12127159972515236,0.0,3.7539416020138106e-15
2.09956866,0.13859373333555933,0.13271694796960815,-0.1856298321641501,-0.12153000296052599,0.0,3.7539416020138106e-15
2.1097423390000003,0.13902529318337706,0.1327675676842134,-0.18726307507797232,-0.12188281942084406,0.0,3.7539416020138106e-15
2.120192141,0.13902529318337706,0.13288461558565287,-0.18726307507797232,-0.12280569740945077,0.0,3.7539416020138106e-15
2.129952541,0.13902529318337706,0.13303994374269215,-0.18726307507797232,-0.12378232594970182,0.0,3.7539416020138106e-15
2.139846245,0.13902529318337706,0.1331018622243513,-0.18726307507797232,-0.1237406269440567,0.0,3.7539416020138106e-15
2.149592819,0.13902529318337706,0.13315130541418013,-0.18726307507797232,-0.12387382123676174,0.0,3.7539416020138106e-15
2.1594554080000004,0.13944739387723387,0.1331782939467854,-0.18726307507797232,-0.1240334562767549,0.0,3.7539416020138106e-15
2.169518945,0.13944739387723387,0.13329604982513937,-0.18884334096348002,-0.1244340809275897,0.0,3.7539416020138106e-15
2.1794376470000003,0.13944739387723387,0.13351457261109329,-0.18884334096348002,-0.1260322171099441,0.0,3.7539416020138106e-15
2.1895618740000002,0.13944739387723387,0.13355786288045898,-0.18884334096348002,-0.12596284890406334,0.0,3.7539416020138106e-15
2.200494534,0.13944739387723387,0.13358364890905958,-0.18884334096348002,-0.12607195779311442,0.0,3.7539416020138106e-15
2.2096461620000003,0.1399012017054352,0.13361573029993418,-0.1905250468544102,-0.12628347396762502,0.0,3.755676325489787e-15
2.220092363,0.1399012017054352,0.1338394206725243,-0.1905250468544102,-0.12802890608233938,0.0,3.7539416020138106e-15
2.229638457,0.1399012017054352,0.1339691871765151,-0.1905250468544102,-0.1284512773851449,0.0,3.7539416020138106e-15
2.239617773,0.1399012017054352,0.13399479624666563,-0.1905250468544102,-0.12825941160480855,0.0,3.7539416020138106e-15
2.249782666,0.1399012017054352,0.134023328575258,-0.1905250468544102,-0.12833858606564183,0.0,3.7539416020138106e-15
2.259613243,0.14033514399128919,0.1340909367110434,-0.1921149081013951,-0.12879753742581843,0.0,3.7539416020138106e-15
2.2695822310000002,0.14033514399128919,0.13431420842780664,-0.1921149081013951,-0.13041153952235718,0.0,3.7539416020138106e-15
2.279816074,0.14033514399128919,0.13438159311192932,-0.1921149081013951,-0.13057627825126986,0.0,3.7539416020138106e-15
2.289451766,0.14033514399128919,0.13442120701977334,-0.1921149081013951,-0.13044840033806104,0.0,3.7539416020138106e-15
2.2998711380000003,0.14033514399128919,0.13448910775837514,-0.1921149081013951,-0.1307580425107535,0.0,3.7539416020138106e-15
2.309449625,0.1408360668354666,0.1345281259680748,-0.19393116484859502,-0.13096600095338418,0.0,3.7539416020138106e-15
2.3197296680000004,0.1408360668354666,0.13478247216856512,-0.19393116484859502,-0.13284098364417826,0.0,3.7539416020138106e-15
2.3294796100000004,0.1408360668354666,0.13489182112105225,-0.19393116484859502,-0.13313974488992503,0.0,3.7539416020138106e-15
2.3397947230000002,0.1408360668354666,0.13491689941211057,-0.19393116484859502,-0.1328447781595601,0.0,3.7539416020138106e-15
2.349575453,0.1408360668354666,0.13498005096804858,-0.19393116484859502,-0.1331077302988873,0.0,3.7539416020138106e-15
2.360188017,0.14132829358605548,0.13501316019071538,-0.19569614630637786,-0.13330483975997076,0.0,3.7539416020138106e-15
2.3699983230000004,0.14132829358605548,0.13516014018401956,-0.19569614630637786,-0.13441007696251417,0.0,3.7539416020138106e-15
2.379652342,0.14132829358605548,0.13537207394311893,-0.19569614630637786,-0.13559475021604886,0.0,3.7539416020138106e-15
2.389503624,0.14132829358605548,0.13541994084112402,-0.19569614630637786,-0.13526702567396592,0.0,3.7539416020138106e-15
2.3997464440000003,0.14132829358605548,0.13546959721668292,-0.19569614630637786,-0.13539372091846233,0.0,3.7539416020138106e-15
2.4097639710000003,0.14187000264158578,0.1355229532590329,-0.1976172444257661,-0.13572763646985725,0.0,3.7539416020138106e-15
2.419534123,0.14187000264158578,0.13570659565876386,-0.1976172444257661,-0.13708388327214016,0.0,3.7539416020138106e-15
2.4295212050000004,0.14187000264158578,0.13589333132280088,-0.1976172444257661,-0.13791896213479482,0.0,3.7539416020138106e-15
2.4396648080000003,0.14187000264158578,0.1359422010505486,-0.1976172444257661,-0.13781058781971428,0.0,3.7539416020138106e-15
2.4499061020000004,0.14187000264158578,0.13597313062206168,-0.1976172444257661,-0.13766309810411578,0.0,3.7539416020138106e-15
2.459716615,0.14236672135762302,0.13603612843661542,-0.19935980512683166,-0.13807572113304364,0.0,3.7539416020138106e-15
2.469500799,0.14236672135762302,0.13632081107285254,-0.19935980512683166,-0.14010589366007747,0.0,3.752206878537834e-15
2.4802577670000003,0.14236672135762302,0.1363761180667318,-0.19935980512683166,-0.14003153789863299,0.0,3.7539416020138106e-15
2.489623845,0.14236672135762302,0.13642903715847135,-0.19935980512683166,-0.13986520610746764,0.0,3.752206878537834e-15
2.4998345530000003,0.14236672135762302,0.13651535052632618,-0.19935980512683166,-0.1403011828857504,0.0,3.752206878537834e-15
2.5096828,0.1429026060660612,0.1365616274477466,-0.2012200208234283,-0.1404879052749573,0.0,3.7539416020138106e-15
2.847518988,0.1429026060660612,0.13667545553615026,-0.2012200208234283,-0.14131167480195905,0.0,3.7539416020138106e-15
2.849786489,0.1429026060660612,0.13667545553615026,-0.2012200208234283,-0.14131167480195905,0.0,3.7539416020138106e-15
2.860161153,0.14700634183608063,0.14151336889243496,-0.21500030271192389,-0.152176094859024,0.0,3.7539416020138106e-15
